ROWID,PRODUCT_ID,CUSTOMER_ID,PRICE,QUANTITY,TIMESTAMP
10535,7307,72966,4050,3,2017-11-22T06:47:14Z
10536,5868,74460,3634,5,2017-11-22T06:47:15Z
10537,8355,43000,2110,4,2017-11-22T06:47:16Z
10538,7852,51678,3612,5,2017-11-22T06:47:17Z
10539,6680,79933,3639,1,2017-11-22T06:47:18Z
10540,6935,88478,4561,5,2017-11-22T06:47:19Z
10541,7626,56655,3332,1,2017-11-22T06:47:20Z
10542,6248,52289,4886,5,2017-11-22T06:47:21Z
10543,7914,16222,2865,3,2017-11-22T06:47:22Z
10544,8622,42043,2866,3,2017-11-22T06:47:23Z
10545,7976,30582,4221,4,2017-11-22T06:47:24Z
10546,7913,73544,148,5,2017-11-22T06:47:25Z
10547,8982,42412,88,1,2017-11-22T06:47:26Z
10548,6156,82167,3236,4,2017-11-22T06:47:27Z
10549,8959,45911,1728,5,2017-11-22T06:47:28Z
10550,7654,17154,3935,3,2017-11-22T06:47:29Z
10551,6110,44778,2920,4,2017-11-22T06:47:30Z
10552,8310,82982,2748,4,2017-11-22T06:47:31Z
10553,7615,55714,155,1,2017-11-22T06:47:32Z
10554,8833,12353,1839,4,2017-11-22T06:47:33Z
10555,6006,67304,3779,3,2017-11-22T06:47:34Z
10556,8503,25737,3280,2,2017-11-22T06:47:35Z
10557,6340,24921,2732,2,2017-11-22T06:47:36Z
10558,7949,40448,4503,5,2017-11-22T06:47:37Z
10559,8727,3954,1902,2,2017-11-22T06:47:38Z
10560,7322,82206,2434,4,2017-11-22T06:47:39Z
10561,8737,40993,4474,4,2017-11-22T06:47:40Z
10562,8868,82479,1141,2,2017-11-22T06:47:41Z
10563,5986,59234,875,1,2017-11-22T06:47:42Z
10564,8857,62671,324,1,2017-11-22T06:47:43Z
10565,7080,10576,2762,1,2017-11-22T06:47:44Z
10566,6733,47950,1643,5,2017-11-22T06:47:45Z
10567,8311,8374,1998,4,2017-11-22T06:47:46Z
10568,7719,54089,1636,5,2017-11-22T06:47:47Z
10569,5738,29470,3819,1,2017-11-22T06:47:48Z
10570,8725,744,2917,1,2017-11-22T06:47:49Z
10571,5706,16207,3291,2,2017-11-22T06:47:50Z
10572,6035,43506,2136,4,2017-11-22T06:47:51Z
10573,8068,32262,1852,3,2017-11-22T06:47:52Z
10574,8065,17137,3283,3,2017-11-22T06:47:53Z
10575,7055,33988,3523,1,2017-11-22T06:47:54Z
10576,6974,87866,673,3,2017-11-22T06:47:55Z
10577,7053,41374,563,2,2017-11-22T06:47:56Z
10578,5937,20523,4367,4,2017-11-22T06:47:57Z
10579,6126,21151,1278,5,2017-11-22T06:47:58Z
10580,5740,4856,343,3,2017-11-22T06:47:59Z
10581,6635,3908,2538,4,2017-11-22T06:48:00Z
10582,6722,84816,3003,1,2017-11-22T06:48:01Z
10583,7617,46049,3834,5,2017-11-22T06:48:02Z
10584,7889,18758,2628,1,2017-11-22T06:48:03Z
10585,7546,69464,329,1,2017-11-22T06:48:04Z
10586,6931,77560,4148,5,2017-11-22T06:48:05Z
10587,6967,13339,552,5,2017-11-22T06:48:06Z
10588,8362,6590,3810,5,2017-11-22T06:48:07Z
10589,6518,80771,3017,3,2017-11-22T06:48:08Z
10590,8274,27048,4818,4,2017-11-22T06:48:09Z
10591,7025,73951,3172,1,2017-11-22T06:48:10Z
10592,7134,2553,1650,5,2017-11-22T06:48:11Z
10593,8587,89040,4444,5,2017-11-22T06:48:12Z
10594,7264,24756,4968,1,2017-11-22T06:48:13Z
10595,8128,77808,4027,2,2017-11-22T06:48:14Z
10596,6660,80807,4498,4,2017-11-22T06:48:15Z
10597,8538,27640,1747,1,2017-11-22T06:48:16Z
10598,6635,63281,2538,4,2017-11-22T06:48:17Z
10599,6849,61826,3027,4,2017-11-22T06:48:18Z
10600,7950,65631,1076,4,2017-11-22T06:48:19Z
10601,8247,6258,99,1,2017-11-22T06:48:20Z
10602,8764,36023,522,1,2017-11-22T06:48:21Z
10603,6727,60793,4579,5,2017-11-22T06:48:22Z
10604,7328,67229,903,1,2017-11-22T06:48:23Z
10605,6726,13092,4070,5,2017-11-22T06:48:24Z
10606,6418,50957,3219,3,2017-11-22T06:48:25Z
10607,7188,31583,957,3,2017-11-22T06:48:26Z
10608,7566,21135,1527,3,2017-11-22T06:48:27Z
10609,8269,62557,714,2,2017-11-22T06:48:28Z
10610,6485,67501,1177,1,2017-11-22T06:48:29Z
10611,5926,42754,1229,2,2017-11-22T06:48:30Z
10612,8146,69077,530,2,2017-11-22T06:48:31Z
10613,6172,69840,3974,3,2017-11-22T06:48:32Z
10614,7925,31433,3955,3,2017-11-22T06:48:33Z
10615,8072,68594,3774,2,2017-11-22T06:48:34Z
10616,6864,33660,4968,4,2017-11-22T06:48:35Z
10617,8322,47405,4731,5,2017-11-22T06:48:36Z
10618,7009,85105,1270,5,2017-11-22T06:48:37Z
10619,7566,69954,1527,4,2017-11-22T06:48:38Z
10620,7171,33249,2149,2,2017-11-22T06:48:39Z
10621,5601,24050,1044,4,2017-11-22T06:48:40Z
10622,5742,36768,3371,4,2017-11-22T06:48:41Z
10623,7441,23876,4427,3,2017-11-22T06:48:42Z
10624,5731,1556,723,4,2017-11-22T06:48:43Z
10625,5902,52675,2830,1,2017-11-22T06:48:44Z
10626,7361,66119,2101,1,2017-11-22T06:48:45Z
10627,6017,50373,4945,1,2017-11-22T06:48:46Z
10628,7277,18869,4491,5,2017-11-22T06:48:47Z
10629,6889,5022,4294,4,2017-11-22T06:48:48Z
10630,7134,33914,1650,5,2017-11-22T06:48:49Z
10631,8379,5711,3015,3,2017-11-22T06:48:50Z
10632,6415,78350,4572,1,2017-11-22T06:48:51Z
10633,6474,47247,1827,4,2017-11-22T06:48:52Z
10634,6197,81352,2622,4,2017-11-22T06:48:53Z
10635,6591,77709,3421,4,2017-11-22T06:48:54Z
10636,6526,72640,3735,2,2017-11-22T06:48:55Z
10637,6668,35276,4640,3,2017-11-22T06:48:56Z
10638,6326,43382,4904,1,2017-11-22T06:48:57Z
10639,7896,83420,1110,4,2017-11-22T06:48:58Z
10640,8873,16743,1326,5,2017-11-22T06:48:59Z
10641,8869,82307,328,1,2017-11-22T06:49:00Z
10642,8103,80655,1974,4,2017-11-22T06:49:01Z
10643,8257,84509,2615,4,2017-11-22T06:49:02Z
10644,7826,72086,3200,2,2017-11-22T06:49:03Z
10645,7687,24434,1154,2,2017-11-22T06:49:04Z
10646,8812,11774,4363,1,2017-11-22T06:49:05Z
10647,7097,49676,2433,3,2017-11-22T06:49:06Z
10648,6223,18994,3081,4,2017-11-22T06:49:07Z
10649,6592,7370,771,2,2017-11-22T06:49:08Z
10650,7754,2567,4860,1,2017-11-22T06:49:09Z
10651,6155,22663,259,3,2017-11-22T06:49:10Z
10652,7535,27508,4649,5,2017-11-22T06:49:11Z
10653,8795,51346,3703,5,2017-11-22T06:49:12Z
10654,7513,73371,1949,4,2017-11-22T06:49:13Z
10655,7069,74836,2633,4,2017-11-22T06:49:14Z
10656,6948,34999,4924,3,2017-11-22T06:49:15Z
10657,7349,17239,3104,2,2017-11-22T06:49:16Z
10658,8680,38727,1568,1,2017-11-22T06:49:17Z
10659,7654,80653,3935,2,2017-11-22T06:49:18Z
10660,7964,88433,3855,5,2017-11-22T06:49:19Z
10661,6272,73066,3254,5,2017-11-22T06:49:20Z
10662,7977,51666,3522,3,2017-11-22T06:49:21Z
10663,7241,52909,1731,4,2017-11-22T06:49:22Z
10664,5939,79414,3780,2,2017-11-22T06:49:23Z
10665,6467,38785,581,5,2017-11-22T06:49:24Z
10666,7063,63297,367,3,2017-11-22T06:49:25Z
10667,8407,66504,468,1,2017-11-22T06:49:26Z
10668,7028,27811,1336,1,2017-11-22T06:49:27Z
10669,6633,74512,821,2,2017-11-22T06:49:28Z
10670,7837,74469,3396,5,2017-11-22T06:49:29Z
10671,7525,20908,1667,1,2017-11-22T06:49:30Z
10672,5649,39254,799,4,2017-11-22T06:49:31Z
10673,6215,45522,4600,2,2017-11-22T06:49:32Z
10674,6596,21635,4007,1,2017-11-22T06:49:33Z
10675,6855,88755,950,4,2017-11-22T06:49:34Z
10676,6095,61491,474,4,2017-11-22T06:49:35Z
10677,8922,30456,2194,1,2017-11-22T06:49:36Z
10678,8909,76234,1227,5,2017-11-22T06:49:37Z
10679,8425,77679,1961,3,2017-11-22T06:49:38Z
10680,6450,61957,4697,2,2017-11-22T06:49:39Z
10681,8578,61872,2926,3,2017-11-22T06:49:40Z
10682,8128,27486,4027,2,2017-11-22T06:49:41Z
10683,5606,24426,2509,3,2017-11-22T06:49:42Z
10684,7409,53344,4597,5,2017-11-22T06:49:43Z
10685,8583,38032,51,2,2017-11-22T06:49:44Z
10686,6570,76920,820,1,2017-11-22T06:49:45Z
10687,5605,39838,4731,4,2017-11-22T06:49:46Z
10688,8879,39680,2053,3,2017-11-22T06:49:47Z
10689,8564,5513,3063,1,2017-11-22T06:49:48Z
10690,8789,86142,4732,3,2017-11-22T06:49:49Z
10691,6663,86297,1744,1,2017-11-22T06:49:50Z
10692,6829,69585,4279,5,2017-11-22T06:49:51Z
10693,7008,5772,3445,3,2017-11-22T06:49:52Z
10694,6438,30554,4168,1,2017-11-22T06:49:53Z
10695,6649,44575,2754,2,2017-11-22T06:49:54Z
10696,7520,66270,3564,2,2017-11-22T06:49:55Z
10697,5693,36306,4426,4,2017-11-22T06:49:56Z
10698,6688,53025,3325,1,2017-11-22T06:49:57Z
10699,6459,65500,4730,4,2017-11-22T06:49:58Z
10700,8478,51466,1065,4,2017-11-22T06:49:59Z
10701,6534,15891,1399,3,2017-11-22T06:50:00Z
10702,8811,82134,2358,5,2017-11-22T06:50:01Z
10703,7561,9247,946,1,2017-11-22T06:50:02Z
10704,8376,80491,1561,1,2017-11-22T06:50:03Z
10705,8478,11530,1065,2,2017-11-22T06:50:04Z
10706,8047,2813,370,2,2017-11-22T06:50:05Z
10707,6488,31855,285,2,2017-11-22T06:50:06Z
10708,8534,36417,2519,4,2017-11-22T06:50:07Z
10709,8056,48694,1389,1,2017-11-22T06:50:08Z
10710,7113,27871,379,3,2017-11-22T06:50:09Z
10711,6292,21861,3433,4,2017-11-22T06:50:10Z
10712,8115,72454,288,4,2017-11-22T06:50:11Z
10713,7232,47426,3797,2,2017-11-22T06:50:12Z
10714,8807,22951,2081,5,2017-11-22T06:50:13Z
10715,8143,18404,1296,3,2017-11-22T06:50:14Z
10716,8747,73862,547,3,2017-11-22T06:50:15Z
10717,8612,74110,2929,1,2017-11-22T06:50:16Z
10718,8823,40345,496,5,2017-11-22T06:50:17Z
10719,6466,16618,1530,5,2017-11-22T06:50:18Z
10720,8005,27981,1411,4,2017-11-22T06:50:19Z
10721,7617,76571,3834,4,2017-11-22T06:50:20Z
10722,8096,49831,166,4,2017-11-22T06:50:21Z
10723,5601,52449,1044,5,2017-11-22T06:50:22Z
10724,8779,84132,676,5,2017-11-22T06:50:23Z
10725,8962,76724,197,1,2017-11-22T06:50:24Z
10726,6809,88024,1191,4,2017-11-22T06:50:25Z
10727,8093,69130,4650,1,2017-11-22T06:50:26Z
10728,5905,16864,3108,5,2017-11-22T06:50:27Z
10729,7899,68011,4257,2,2017-11-22T06:50:28Z
10730,7216,42102,1257,5,2017-11-22T06:50:29Z
10731,5609,28008,1829,3,2017-11-22T06:50:30Z
10732,6814,1546,359,2,2017-11-22T06:50:31Z
10733,8218,14774,2870,5,2017-11-22T06:50:32Z
10734,6867,82043,4507,4,2017-11-22T06:50:33Z
10735,6793,45577,2352,3,2017-11-22T06:50:34Z
10736,7413,55077,2466,1,2017-11-22T06:50:35Z
10737,8857,79364,324,4,2017-11-22T06:50:36Z
10738,6915,26745,4007,1,2017-11-22T06:50:37Z
10739,6758,15351,2827,4,2017-11-22T06:50:38Z
10740,8235,3067,3113,1,2017-11-22T06:50:39Z
10741,7266,75267,3844,1,2017-11-22T06:50:40Z
10742,8879,83070,2053,4,2017-11-22T06:50:41Z
10743,8097,68294,1070,1,2017-11-22T06:50:42Z
10744,8644,18310,2434,1,2017-11-22T06:50:43Z
10745,8967,42220,791,3,2017-11-22T06:50:44Z
10746,6762,18288,2291,1,2017-11-22T06:50:45Z
10747,7504,88098,541,4,2017-11-22T06:50:46Z
10748,8023,552,3335,2,2017-11-22T06:50:47Z
10749,8893,87191,1845,1,2017-11-22T06:50:48Z
10750,6147,20110,356,1,2017-11-22T06:50:49Z
10751,5778,20505,293,2,2017-11-22T06:50:50Z
10752,7833,5442,2955,3,2017-11-22T06:50:51Z
10753,7880,34907,3536,3,2017-11-22T06:50:52Z
10754,8705,13560,930,1,2017-11-22T06:50:53Z
10755,7897,66745,4634,3,2017-11-22T06:50:54Z
10756,7323,53826,1657,3,2017-11-22T06:50:55Z
10757,7323,81859,1657,2,2017-11-22T06:50:56Z
10758,8047,42869,370,2,2017-11-22T06:50:57Z
10759,8333,40269,357,4,2017-11-22T06:50:58Z
10760,7798,54296,2056,2,2017-11-22T06:50:59Z
10761,7235,18365,2940,2,2017-11-22T06:51:00Z
10762,7065,57300,4342,4,2017-11-22T06:51:01Z
10763,7113,87796,379,4,2017-11-22T06:51:02Z
10764,6899,89361,2379,2,2017-11-22T06:51:03Z
10765,7155,41866,1666,5,2017-11-22T06:51:04Z
10766,5873,33216,1166,3,2017-11-22T06:51:05Z
10767,8319,66834,3427,4,2017-11-22T06:51:06Z
10768,5968,32436,4375,1,2017-11-22T06:51:07Z
10769,7934,31034,378,5,2017-11-22T06:51:08Z
10770,7149,22551,2329,2,2017-11-22T06:51:09Z
10771,7369,50944,4528,4,2017-11-22T06:51:10Z
10772,8418,26339,1033,4,2017-11-22T06:51:11Z
10773,6039,43608,2382,2,2017-11-22T06:51:12Z
10774,5650,15715,4511,1,2017-11-22T06:51:13Z
10775,6976,16242,4061,3,2017-11-22T06:51:14Z
10776,7727,47488,1585,4,2017-11-22T06:51:15Z
10777,8988,29292,2606,4,2017-11-22T06:51:16Z
10778,7216,75644,1257,1,2017-11-22T06:51:17Z
10779,5781,69150,3462,4,2017-11-22T06:51:18Z
10780,8106,4611,3986,4,2017-11-22T06:51:19Z
10781,8105,87274,3372,1,2017-11-22T06:51:20Z
10782,7584,23241,190,2,2017-11-22T06:51:21Z
10783,6192,16916,2681,3,2017-11-22T06:51:22Z
10784,8355,48732,2110,2,2017-11-22T06:51:23Z
10785,8561,70404,421,3,2017-11-22T06:51:24Z
10786,8255,47372,4990,2,2017-11-22T06:51:25Z
10787,8554,74575,196,2,2017-11-22T06:51:26Z
10788,7077,82793,1792,3,2017-11-22T06:51:27Z
10789,6612,29844,3635,5,2017-11-22T06:51:28Z
10790,8798,20369,485,1,2017-11-22T06:51:29Z
10791,5705,9108,2192,2,2017-11-22T06:51:30Z
10792,8033,65242,1266,5,2017-11-22T06:51:31Z
10793,8404,75561,1610,3,2017-11-22T06:51:32Z
10794,6770,87814,1226,3,2017-11-22T06:51:33Z
10795,5889,58087,589,4,2017-11-22T06:51:34Z
10796,7409,4712,4597,1,2017-11-22T06:51:35Z
10797,5768,23108,3496,4,2017-11-22T06:51:36Z
10798,8904,71820,1121,4,2017-11-22T06:51:37Z
10799,7100,41694,3855,4,2017-11-22T06:51:38Z
10800,6791,62109,425,2,2017-11-22T06:51:39Z
10801,8116,88863,521,2,2017-11-22T06:51:40Z
10802,7549,3756,4626,3,2017-11-22T06:51:41Z
10803,8764,77166,522,2,2017-11-22T06:51:42Z
10804,8283,8867,395,3,2017-11-22T06:51:43Z
10805,7743,54584,4498,2,2017-11-22T06:51:44Z
10806,7718,43386,2501,5,2017-11-22T06:51:45Z
10807,6156,72528,3236,3,2017-11-22T06:51:46Z
10808,7472,64154,4840,2,2017-11-22T06:51:47Z
10809,8444,23344,457,1,2017-11-22T06:51:48Z
10810,7367,10843,3421,4,2017-11-22T06:51:49Z
10811,8795,85796,3703,5,2017-11-22T06:51:50Z
10812,7092,4926,1214,4,2017-11-22T06:51:51Z
10813,6639,67276,3988,4,2017-11-22T06:51:52Z
10814,5796,33673,4446,5,2017-11-22T06:51:53Z
10815,7776,8317,3066,5,2017-11-22T06:51:54Z
10816,7712,46149,4859,5,2017-11-22T06:51:55Z
10817,6448,84218,3913,1,2017-11-22T06:51:56Z
10818,8611,81303,3239,4,2017-11-22T06:51:57Z
10819,6528,30093,4660,4,2017-11-22T06:51:58Z
10820,7343,631,2551,5,2017-11-22T06:51:59Z
10821,7028,16171,1336,2,2017-11-22T06:52:00Z
10822,7646,22296,3042,3,2017-11-22T06:52:01Z
10823,7879,86695,1100,2,2017-11-22T06:52:02Z
10824,8495,28703,4678,1,2017-11-22T06:52:03Z
10825,8578,51034,2926,2,2017-11-22T06:52:04Z
10826,6406,40351,4410,4,2017-11-22T06:52:05Z
10827,6050,21890,757,1,2017-11-22T06:52:06Z
10828,7539,23156,156,3,2017-11-22T06:52:07Z
10829,6654,11609,4580,1,2017-11-22T06:52:08Z
10830,8743,87911,2146,3,2017-11-22T06:52:09Z
10831,5869,4104,3472,1,2017-11-22T06:52:10Z
10832,6965,48966,1858,4,2017-11-22T06:52:11Z
10833,8676,9459,2489,1,2017-11-22T06:52:12Z
10834,7665,21203,2202,3,2017-11-22T06:52:13Z
10835,8372,28053,1881,2,2017-11-22T06:52:14Z
10836,8594,88686,3001,3,2017-11-22T06:52:15Z
10837,7556,78959,2083,4,2017-11-22T06:52:16Z
10838,5644,77404,4001,5,2017-11-22T06:52:17Z
10839,6169,18497,4172,3,2017-11-22T06:52:18Z
10840,7039,18883,3641,3,2017-11-22T06:52:19Z
10841,7280,61,2990,4,2017-11-22T06:52:20Z
10842,7435,54696,4159,1,2017-11-22T06:52:21Z
10843,6132,6919,1555,1,2017-11-22T06:52:22Z
10844,6552,53648,4382,3,2017-11-22T06:52:23Z
10845,6286,11844,746,1,2017-11-22T06:52:24Z
10846,6637,75758,4935,3,2017-11-22T06:52:25Z
10847,8613,80779,1819,4,2017-11-22T06:52:26Z
10848,8023,45119,3335,2,2017-11-22T06:52:27Z
10849,8863,13488,353,4,2017-11-22T06:52:28Z
10850,5692,10522,1129,2,2017-11-22T06:52:29Z
10851,8789,54151,4732,2,2017-11-22T06:52:30Z
10852,8122,43227,3812,2,2017-11-22T06:52:31Z
10853,8125,44329,4915,5,2017-11-22T06:52:32Z
10854,7317,77373,4188,3,2017-11-22T06:52:33Z
10855,7024,74598,2685,2,2017-11-22T06:52:34Z
10856,7876,20271,1224,5,2017-11-22T06:52:35Z
10857,5623,29870,804,2,2017-11-22T06:52:36Z
10858,7790,84676,2075,5,2017-11-22T06:52:37Z
10859,6743,35686,4050,4,2017-11-22T06:52:38Z
10860,7318,67924,2399,3,2017-11-22T06:52:39Z
10861,6459,89169,4730,4,2017-11-22T06:52:40Z
10862,6246,12509,3084,1,2017-11-22T06:52:41Z
10863,6934,60518,1209,5,2017-11-22T06:52:42Z
10864,8881,24192,3871,2,2017-11-22T06:52:43Z
10865,8331,71384,522,3,2017-11-22T06:52:44Z
10866,5670,723,2504,4,2017-11-22T06:52:45Z
10867,6094,50073,298,5,2017-11-22T06:52:46Z
10868,8165,13185,489,5,2017-11-22T06:52:47Z
10869,6843,39747,4496,2,2017-11-22T06:52:48Z
10870,8340,32456,4942,2,2017-11-22T06:52:49Z
10871,5937,9722,4367,2,2017-11-22T06:52:50Z
10872,7430,76645,447,1,2017-11-22T06:52:51Z
10873,7704,64466,415,2,2017-11-22T06:52:52Z
10874,5834,38373,1209,4,2017-11-22T06:52:53Z
10875,7212,83539,3298,1,2017-11-22T06:52:54Z
10876,7145,79054,2985,4,2017-11-22T06:52:55Z
10877,6860,22233,867,3,2017-11-22T06:52:56Z
10878,8653,32877,3095,4,2017-11-22T06:52:57Z
10879,7538,40925,1834,4,2017-11-22T06:52:58Z
10880,5732,52213,106,2,2017-11-22T06:52:59Z
10881,7440,3490,4582,3,2017-11-22T06:53:00Z
10882,6301,4130,2584,2,2017-11-22T06:53:01Z
10883,6855,67885,950,3,2017-11-22T06:53:02Z
10884,8385,46872,4587,2,2017-11-22T06:53:03Z
10885,5793,73629,3317,3,2017-11-22T06:53:04Z
10886,7668,80705,2675,5,2017-11-22T06:53:05Z
10887,8291,28265,3735,4,2017-11-22T06:53:06Z
10888,6935,34283,4561,4,2017-11-22T06:53:07Z
10889,5917,26983,4425,5,2017-11-22T06:53:08Z
10890,6861,14422,3986,4,2017-11-22T06:53:09Z
10891,7859,62354,3381,1,2017-11-22T06:53:10Z
10892,7464,23015,991,1,2017-11-22T06:53:11Z
10893,6833,79696,4740,4,2017-11-22T06:53:12Z
10894,7561,1167,946,5,2017-11-22T06:53:13Z
10895,6963,27589,3314,3,2017-11-22T06:53:14Z
10896,8059,22567,4276,4,2017-11-22T06:53:15Z
10897,7568,50581,2913,5,2017-11-22T06:53:16Z
10898,8513,89563,2754,3,2017-11-22T06:53:17Z
10899,5829,823,3044,3,2017-11-22T06:53:18Z
10900,8686,40665,650,3,2017-11-22T06:53:19Z
10901,7333,54845,1022,3,2017-11-22T06:53:20Z
10902,6067,82283,4192,1,2017-11-22T06:53:21Z
10903,8970,41268,1205,5,2017-11-22T06:53:22Z
10904,6834,25343,2379,4,2017-11-22T06:53:23Z
10905,7005,22948,4735,3,2017-11-22T06:53:24Z
10906,7639,46111,136,2,2017-11-22T06:53:25Z
10907,5937,30353,4367,5,2017-11-22T06:53:26Z
10908,6954,67130,2481,1,2017-11-22T06:53:27Z
10909,8716,73954,1163,1,2017-11-22T06:53:28Z
10910,6867,30030,4507,3,2017-11-22T06:53:29Z
10911,7150,40375,100,4,2017-11-22T06:53:30Z
10912,6967,45220,552,1,2017-11-22T06:53:31Z
10913,6029,71426,4323,5,2017-11-22T06:53:32Z
10914,8036,12098,850,1,2017-11-22T06:53:33Z
10915,8432,81246,253,5,2017-11-22T06:53:34Z
10916,7236,54718,3992,4,2017-11-22T06:53:35Z
10917,6528,11317,4660,5,2017-11-22T06:53:36Z
10918,5728,58649,4686,1,2017-11-22T06:53:37Z
10919,8992,76158,4953,5,2017-11-22T06:53:38Z
10920,8398,36179,2888,3,2017-11-22T06:53:39Z
10921,8240,71764,4450,4,2017-11-22T06:53:40Z
10922,5801,13420,3335,3,2017-11-22T06:53:41Z
10923,6796,65739,3498,2,2017-11-22T06:53:42Z
10924,7903,17529,3733,3,2017-11-22T06:53:43Z
10925,7394,74550,820,2,2017-11-22T06:53:44Z
10926,5870,69150,1799,4,2017-11-22T06:53:45Z
10927,7227,32971,4470,4,2017-11-22T06:53:46Z
10928,5778,18339,293,1,2017-11-22T06:53:47Z
10929,8223,7102,3888,4,2017-11-22T06:53:48Z
10930,8903,80240,4554,2,2017-11-22T06:53:49Z
10931,8357,24405,3475,2,2017-11-22T06:53:50Z
10932,6906,46017,902,2,2017-11-22T06:53:51Z
10933,6731,77905,906,5,2017-11-22T06:53:52Z
10934,6742,67664,3925,2,2017-11-22T06:53:53Z
10935,5703,12486,2717,5,2017-11-22T06:53:54Z
10936,6715,23934,4876,3,2017-11-22T06:53:55Z
10937,8038,13679,2385,5,2017-11-22T06:53:56Z
10938,6700,8844,2833,4,2017-11-22T06:53:57Z
10939,5692,41227,1129,2,2017-11-22T06:53:58Z
10940,5888,10778,1445,5,2017-11-22T06:53:59Z
10941,7404,41546,1327,4,2017-11-22T06:54:00Z
10942,8511,33056,4766,5,2017-11-22T06:54:01Z
10943,8162,47769,1737,1,2017-11-22T06:54:02Z
10944,8450,67340,946,5,2017-11-22T06:54:03Z
10945,7508,41314,132,1,2017-11-22T06:54:04Z
10946,5883,56393,1745,1,2017-11-22T06:54:05Z
10947,6489,32067,3698,4,2017-11-22T06:54:06Z
10948,8970,89660,1205,1,2017-11-22T06:54:07Z
10949,7027,83153,3548,5,2017-11-22T06:54:08Z
10950,6695,64396,4368,5,2017-11-22T06:54:09Z
10951,5674,41497,1349,4,2017-11-22T06:54:10Z
10952,8887,23196,2590,1,2017-11-22T06:54:11Z
10953,8291,34584,3735,1,2017-11-22T06:54:12Z
10954,8389,55669,699,3,2017-11-22T06:54:13Z
10955,7825,20582,4940,5,2017-11-22T06:54:14Z
10956,6210,48622,4542,2,2017-11-22T06:54:15Z
10957,6037,14014,2201,2,2017-11-22T06:54:16Z
10958,5676,59165,1578,5,2017-11-22T06:54:17Z
10959,5891,11084,473,5,2017-11-22T06:54:18Z
10960,6232,35954,3291,1,2017-11-22T06:54:19Z
10961,8612,45124,2929,3,2017-11-22T06:54:20Z
10962,5777,81153,2495,1,2017-11-22T06:54:21Z
10963,7113,72368,379,4,2017-11-22T06:54:22Z
10964,7727,16895,1585,5,2017-11-22T06:54:23Z
10965,8843,38180,4989,3,2017-11-22T06:54:24Z
10966,6679,4981,4738,2,2017-11-22T06:54:25Z
10967,6456,65637,2486,1,2017-11-22T06:54:26Z
10968,6725,84326,2011,4,2017-11-22T06:54:27Z
10969,8619,57075,4323,3,2017-11-22T06:54:28Z
10970,8693,86364,1944,5,2017-11-22T06:54:29Z
10971,7003,50348,2602,1,2017-11-22T06:54:30Z
10972,7875,68253,3267,4,2017-11-22T06:54:31Z
10973,6641,40270,1922,2,2017-11-22T06:54:32Z
10974,8417,28907,3939,1,2017-11-22T06:54:33Z
10975,6415,74850,4572,2,2017-11-22T06:54:34Z
10976,8972,44715,4277,2,2017-11-22T06:54:35Z
10977,6949,86057,833,5,2017-11-22T06:54:36Z
10978,6948,34814,4924,3,2017-11-22T06:54:37Z
10979,5867,28854,76,2,2017-11-22T06:54:38Z
10980,8102,17764,4553,1,2017-11-22T06:54:39Z
10981,7167,51024,2480,5,2017-11-22T06:54:40Z
10982,8324,19743,336,2,2017-11-22T06:54:41Z
10983,8466,60786,4364,2,2017-11-22T06:54:42Z
10984,6485,3686,1177,2,2017-11-22T06:54:43Z
10985,8516,34944,3395,4,2017-11-22T06:54:44Z
10986,7417,18498,122,3,2017-11-22T06:54:45Z
10987,8439,62551,4878,4,2017-11-22T06:54:46Z
10988,5691,79665,3495,4,2017-11-22T06:54:47Z
10989,8699,72373,2511,1,2017-11-22T06:54:48Z
10990,6531,56296,3060,2,2017-11-22T06:54:49Z
10991,8936,51161,528,3,2017-11-22T06:54:50Z
10992,8433,67058,1050,1,2017-11-22T06:54:51Z
10993,7619,82430,3432,1,2017-11-22T06:54:52Z
10994,6981,80455,2906,2,2017-11-22T06:54:53Z
10995,7723,42755,612,1,2017-11-22T06:54:54Z
10996,5772,297,3406,4,2017-11-22T06:54:55Z
10997,7972,9008,2767,4,2017-11-22T06:54:56Z
10998,8173,82159,1301,1,2017-11-22T06:54:57Z
10999,7065,43623,4342,3,2017-11-22T06:54:58Z
11000,7526,26612,1883,5,2017-11-22T06:54:59Z
11001,7152,50790,344,4,2017-11-22T06:55:00Z
11002,6331,2960,160,5,2017-11-22T06:55:01Z
11003,8609,75885,3896,5,2017-11-22T06:55:02Z
11004,8617,15306,2518,4,2017-11-22T06:55:03Z
11005,8378,30410,2687,5,2017-11-22T06:55:04Z
11006,8532,47354,2239,2,2017-11-22T06:55:05Z
11007,7372,19798,1262,3,2017-11-22T06:55:06Z
11008,7137,76252,3200,4,2017-11-22T06:55:07Z
11009,8867,42667,1358,1,2017-11-22T06:55:08Z
11010,8905,8480,2471,2,2017-11-22T06:55:09Z
11011,8984,79729,546,5,2017-11-22T06:55:10Z
11012,8627,3921,3862,3,2017-11-22T06:55:11Z
11013,8632,79901,2432,5,2017-11-22T06:55:12Z
11014,7747,47714,4511,5,2017-11-22T06:55:13Z
11015,6458,45800,1619,5,2017-11-22T06:55:14Z
11016,5988,50052,1060,3,2017-11-22T06:55:15Z
11017,7951,64122,3421,1,2017-11-22T06:55:16Z
11018,6056,8893,2156,1,2017-11-22T06:55:17Z
